longitude,latitude
-82.9513,50.7805
-82.9030,50.7866
-82.8547,50.7927
-82.8064,50.7988
-82.8064,50.7988
-82.7581,50.8049
-82.7098,50.8109
-82.6614,50.8169
-82.6614,50.8169
-82.6131,50.8229
-82.5648,50.8289
-82.5164,50.8349
-82.5164,50.8349
-82.4680,50.8408
-82.4196,50.8467
-82.3711,50.8526
-82.3711,50.8526
-82.3227,50.8585
-82.2743,50.8643
-82.2258,50.8701
-82.2258,50.8701
-82.1774,50.8760
-82.1289,50.8817
-82.1289,50.8817
-82.0804,50.8875
-82.0319,50.8932
-81.9834,50.8989
-81.9834,50.8989
-81.9349,50.9046
-81.8863,50.9103
-81.8377,50.9160
-81.8377,50.9160
-81.7892,50.9216
-81.7406,50.9272
-81.6920,50.9328
-81.6920,50.9328
-81.6434,50.9383
-81.5947,50.9439
-81.5461,50.9494
-81.5461,50.9494
-81.4975,50.9549
-81.4489,50.9604
-81.4489,50.9604
-81.4002,50.9658
-81.3515,50.9712
-81.3028,50.9767
-81.3028,50.9767
-81.2540,50.9821
-81.2053,50.9874
-81.1565,50.9928
-81.1565,50.9928
-81.1077,50.9981
-81.0590,51.0034
-81.0102,51.0087
-81.0102,51.0087
-80.9615,51.0139
-80.9126,51.0192
-80.9126,51.0192
-80.8638,51.0244
-80.8150,51.0295
-80.7662,51.0347
-80.7662,51.0347
-80.7174,51.0399
-80.6685,51.0450
-80.6197,51.0501
-80.6197,51.0501
-80.5708,51.0552
-80.5220,51.0602
-80.4731,51.0652
-80.4731,51.0652
-80.4242,51.0702
-80.3752,51.0752
-80.3263,51.0802
-80.3263,51.0802
-80.2774,51.0851
-80.2285,51.0901
-80.2285,51.0901
-80.1795,51.0950
-80.1305,51.0998
-80.0816,51.1047
-80.0326,51.1095
-80.0326,51.1095
-79.9836,51.1143
-79.9346,51.1191
-79.8856,51.1239
-79.8856,51.1239
-79.8366,51.1286
-79.7875,51.1334
-79.7384,51.1381
-79.7384,51.1381
-79.6894,51.1427
-79.6403,51.1474
-79.6403,51.1474
-79.5912,51.1520
-79.5421,51.1566
-79.4931,51.1612
-79.4931,51.1612
-79.4440,51.1658
-79.3949,51.1703
-79.3455,51.1748
-79.3455,51.1748
-79.2964,51.1793
-79.2473,51.1838
-79.1981,51.1883
-79.1981,51.1883
-79.1490,51.1927
-79.0998,51.1971
-79.0506,51.2015
-79.0506,51.2015
-79.0014,51.2058
-78.9522,51.2102
-78.9030,51.2145
-78.9030,51.2145
-78.8538,51.2188
-78.8046,51.2231
-78.8046,51.2231
-78.7553,51.2273
-78.7060,51.2316
-78.6568,51.2358
-78.6568,51.2358
-78.6075,51.2399
-78.5582,51.2441
-78.5089,51.2482
-78.5089,51.2482
-78.4596,51.2523
-78.4103,51.2564
-78.3610,51.2605
-78.3610,51.2605
-78.3117,51.2646
-78.2624,51.2686
-78.2130,51.2726
-78.2130,51.2726
-78.1637,51.2766
-78.1143,51.2805
-78.1143,51.2805
-78.0649,51.2845
-78.0155,51.2884
-77.9661,51.2923
-77.9661,51.2923
-77.9167,51.2961
-77.8673,51.3000
-77.8180,51.3038
-77.8180,51.3038
-77.7685,51.3076
-77.7191,51.3114
-77.6697,51.3151
-77.6697,51.3151
-77.6202,51.3188
-77.5708,51.3225
-77.5213,51.3262
-77.5213,51.3262
-77.4718,51.3299
-77.4223,51.3335
-77.3729,51.3371
-77.3729,51.3371
-77.3234,51.3407
-77.2739,51.3443
-77.2739,51.3443
-77.2243,51.3479
-77.1748,51.3514
-77.1253,51.3549
-77.1253,51.3549
-77.0758,51.3584
-77.0262,51.3618
-76.9767,51.3653
-76.9767,51.3653
-76.9271,51.3687
-76.8776,51.3721
-76.8280,51.3754
-76.8280,51.3754
-76.7784,51.3788
-76.7288,51.3821
-76.6792,51.3854
-76.6792,51.3854
-76.6296,51.3887
-76.5800,51.3919
-76.5800,51.3919
-76.5304,51.3952
-76.4808,51.3984
-76.4311,51.4016
-76.4311,51.4016
-76.3815,51.4047
-76.3319,51.4079
-76.2822,51.4110
-76.2822,51.4110
-76.2325,51.4141
-76.1829,51.4171
-76.1332,51.4202
-76.1332,51.4202
-76.0835,51.4232
-76.0338,51.4262
-75.9841,51.4292
-75.9841,51.4292
-75.9344,51.4322
-75.8847,51.4351
-75.8350,51.4380
-75.8350,51.4380
-75.7852,51.4409
-75.7355,51.4438
-75.6858,51.4466
-75.6858,51.4466
-75.6360,51.4494
-75.5863,51.4522
-75.5863,51.4522
-75.5365,51.4550
-75.4868,51.4577
-75.4370,51.4605
-75.4370,51.4605
-75.3872,51.4632
-75.3374,51.4659
-75.2877,51.4685
-75.2877,51.4685
-75.2379,51.4711
-75.1881,51.4738
-75.1383,51.4764
-75.1383,51.4764
-75.0885,51.4789
-75.0386,51.4815
-74.9888,51.4840
-74.9888,51.4840
-74.9390,51.4865
-74.8891,51.4890
-74.8891,51.4890
-74.8393,51.4914
-74.7895,51.4938
-74.7396,51.4963
-74.7396,51.4963
-74.6898,51.4986
-74.6399,51.5010
-74.5901,51.5033
-74.5901,51.5033
-74.5402,51.5057
-74.4903,51.5079
-74.4404,51.5102
-74.4404,51.5102
-74.3906,51.5125
-74.3406,51.5147
-74.2907,51.5169
-74.2907,51.5169
-74.2408,51.5191
-74.1909,51.5212
-74.1909,51.5212
-74.1410,51.5233
-74.0911,51.5255
-74.0412,51.5275
-74.0412,51.5275
-73.9912,51.5296
-73.9413,51.5316
-73.8914,51.5337
-73.8914,51.5337
-73.8414,51.5356
-73.7915,51.5376
-73.7416,51.5396
-73.7416,51.5396
-73.6917,51.5415
-73.6417,51.5434
-73.5916,51.5453
-73.5916,51.5453
-73.5415,51.5471
-73.4916,51.5490
-73.4916,51.5490
-73.4416,51.5508
-73.3916,51.5526
-73.3417,51.5543
-73.3417,51.5543
-73.2917,51.5561
-73.2417,51.5578
-73.1918,51.5595
-73.1918,51.5595
-73.1418,51.5611
-73.0918,51.5628
-73.0418,51.5644
-73.0418,51.5644
-72.9917,51.5660
-72.9417,51.5676
-72.8917,51.5691
-72.8917,51.5691
-72.8417,51.5707
-72.7917,51.5722
-72.7416,51.5737
-72.7416,51.5737
-72.6916,51.5751
-72.6416,51.5766
-72.6416,51.5766
-72.5916,51.5780
-72.5415,51.5794
-72.4915,51.5807
-72.4915,51.5807
-72.4414,51.5821
-72.3914,51.5834
-72.3413,51.5847
-72.3413,51.5847
-72.2913,51.5860
-72.2412,51.5872
-72.1912,51.5885
-72.1912,51.5885
-72.1411,51.5897
-72.0910,51.5909
-72.0910,51.5909
-72.0410,51.5920
-71.9909,51.5932
-71.9408,51.5943
-71.9408,51.5943
-71.8907,51.5954
-71.8407,51.5964
-71.7906,51.5975
-71.7906,51.5975
-71.7405,51.5985
-71.6904,51.5995
-71.6403,51.6005
-71.6403,51.6005
-71.5902,51.6014
-71.5401,51.6024
-71.4900,51.6033
-71.4900,51.6033
-71.4399,51.6042
-71.3898,51.6050
-71.3397,51.6058
-71.3397,51.6058
-71.2896,51.6067
-71.2395,51.6075
-71.2395,51.6075
-71.1894,51.6082
-71.1393,51.6090
-71.0892,51.6097
-71.0892,51.6097
-71.0391,51.6104
-70.9889,51.6111
-70.9388,51.6117
-70.9388,51.6117
-70.8887,51.6123
-70.8386,51.6129
-70.7885,51.6135
-70.7885,51.6135
-70.7383,51.6141
-70.6882,51.6146
-70.6882,51.6146
-70.6381,51.6151
-70.5880,51.6156
-70.5379,51.6161
-70.5379,51.6161
-70.4878,51.6165
-70.4376,51.6170
-70.3875,51.6174
-70.3875,51.6174
-70.3374,51.6177
-70.2873,51.6181
-70.2372,51.6184
-70.2372,51.6184
-70.1871,51.6187
-70.1370,51.6190
-70.0868,51.6192
-70.0868,51.6192
-70.0367,51.6195
-69.9865,51.6197
-69.9364,51.6199
-69.9364,51.6199
-69.8862,51.6200
-69.8361,51.6202
-69.8361,51.6202
-69.7859,51.6203
-69.7355,51.6204
-69.6854,51.6205
-69.6854,51.6205
-69.6352,51.6205
-69.5851,51.6205
-69.5350,51.6205
-69.5350,51.6205
-69.4848,51.6205
-69.4347,51.6205
-69.3845,51.6204
-69.3845,51.6204
-69.3344,51.6203
-69.2843,51.6202
-69.2342,51.6201
-69.2342,51.6201
-69.1839,51.6199
-69.1337,51.6197
-69.0836,51.6195
-69.0836,51.6195
-69.0334,51.6193
-68.9833,51.6190
-68.9833,51.6190
-68.9331,51.6188
-68.8830,51.6185
-68.8329,51.6181
-68.8329,51.6181
-68.7828,51.6178
-68.7322,51.6174
-68.6821,51.6170
-68.6821,51.6170
-68.6320,51.6166
-68.5819,51.6162
-68.5317,51.6157
-68.5317,51.6157
-68.4816,51.6152
-68.4315,51.6147
-68.4315,51.6147
-68.3814,51.6142
-68.3312,51.6136
-68.2811,51.6131
-68.2811,51.6131
-68.2310,51.6125
-68.1809,51.6118
-68.1308,51.6112
-68.1308,51.6112
-68.0807,51.6105
-68.0306,51.6098
-67.9805,51.6091
-67.9805,51.6091
-67.9304,51.6084
-67.8804,51.6076
-67.8303,51.6068
-67.8303,51.6068
-67.7802,51.6060
-67.7301,51.6052
-67.7301,51.6052
-67.6800,51.6043
-67.6299,51.6034
-67.5798,51.6025
-67.5798,51.6025
-67.5297,51.6016
-67.4796,51.6007
-67.4295,51.5997
-67.4295,51.5997
-67.3794,51.5987
-67.3294,51.5977
-67.2793,51.5966
-67.2793,51.5966
-67.2292,51.5956
-67.1791,51.5945
-67.1291,51.5934
-67.1291,51.5934
-67.0790,51.5922
-67.0289,51.5911
-67.0289,51.5911
-66.9788,51.5899
-66.9288,51.5887
-66.8788,51.5875
-66.8788,51.5875
-66.8287,51.5862
-66.7787,51.5849
-66.7286,51.5837
-66.7286,51.5837
-66.6786,51.5823
-66.6285,51.5810
-66.5784,51.5796
-66.5784,51.5796
-66.5283,51.5782
-66.4782,51.5768
-66.4282,51.5754
-66.4282,51.5754
-66.3782,51.5739
-66.3280,51.5724
-66.2780,51.5709
-66.2780,51.5709
-66.2280,51.5694
-66.1780,51.5679
-66.1780,51.5679
-66.1280,51.5663
-66.0779,51.5647
-66.0280,51.5631
-66.0280,51.5631
-65.9779,51.5614
-65.9279,51.5598
-65.8779,51.5581
-65.8779,51.5581
-65.8280,51.5564
-65.7780,51.5546
-65.7280,51.5529
-65.7280,51.5529
-65.6780,51.5511
-65.6281,51.5493
-65.5781,51.5475
-65.5781,51.5475
-65.5281,51.5456
-65.4781,51.5437
-65.4781,51.5437
-65.4282,51.5418
-65.3783,51.5399
-65.3283,51.5380
-65.3283,51.5380
-65.2784,51.5360
-65.2285,51.5340
-65.1786,51.5320
-65.1786,51.5320
-65.1286,51.5300
-65.0787,51.5279
-65.0288,51.5258
-65.0288,51.5258
-64.9789,51.5237
-64.9289,51.5216
-64.8790,51.5195
-64.8790,51.5195
-64.8291,51.5173
-64.7792,51.5151
-64.7792,51.5151
-64.7293,51.5129
-64.6795,51.5106
-64.6296,51.5084
-64.6296,51.5084
-64.5797,51.5061
-64.5299,51.5038
-64.4800,51.5014
-64.4800,51.5014
-64.4302,51.4991
-64.3803,51.4967
-64.3305,51.4943
-64.3305,51.4943
-64.2806,51.4919
-64.2308,51.4894
-64.2308,51.4894
-64.1809,51.4870
-64.1311,51.4845
-64.0813,51.4819
-64.0813,51.4819
-64.0315,51.4794
-63.9817,51.4768
-63.9318,51.4743
-63.9318,51.4743
-63.8820,51.4716
-63.8321,51.4690
-63.7822,51.4663
-63.7822,51.4663
-63.7325,51.4637
-63.6827,51.4610
-63.6328,51.4582
-63.6328,51.4582
-63.5831,51.4555
-63.5333,51.4527
-63.5333,51.4527
-63.4836,51.4499
-63.4338,51.4471
-63.3840,51.4443
-63.3840,51.4443
-63.3343,51.4414
-63.2846,51.4385
-63.2348,51.4356
-63.2348,51.4356
-63.1851,51.4327
-63.1355,51.4297
-63.0858,51.4268
-63.0858,51.4268
-63.0360,51.4238
-62.9864,51.4207
-62.9367,51.4177
-62.9367,51.4177
-62.8870,51.4146
-62.8374,51.4115
-62.8374,51.4115
-62.7877,51.4084
-62.7380,51.4053
-62.6884,51.4021
-62.6884,51.4021
-62.6387,51.3990
-62.5891,51.3958
-62.5395,51.3925
-62.5395,51.3925
-62.4899,51.3893
-62.4403,51.3860
-62.3906,51.3827
-62.3906,51.3827
-62.3411,51.3794
-62.2914,51.3760
-62.2418,51.3727
-62.2418,51.3727
-62.1922,51.3693
-62.1426,51.3659
-62.0931,51.3625
-62.0931,51.3625
-62.0435,51.3590
-61.9938,51.3555
-61.9443,51.3520
-61.9443,51.3520
-61.8947,51.3485
-61.8452,51.3449
-61.8452,51.3449
-61.7958,51.3414
-61.7463,51.3378
-61.6968,51.3342
-61.6968,51.3342
-61.6473,51.3305
-61.5978,51.3269
-61.5484,51.3232
-61.5484,51.3232
-61.4989,51.3195
-61.4495,51.3158
-61.4000,51.3120
-61.4000,51.3120
-61.3506,51.3082
-61.3012,51.3045
-61.2518,51.3006
-61.2518,51.3006
-61.2024,51.2968
-61.1530,51.2929
-61.1530,51.2929
-61.1036,51.2890
-61.0542,51.2851
-61.0048,51.2812
-61.0048,51.2812
-60.9555,51.2773
-60.9061,51.2733
-60.8568,51.2693
-60.8568,51.2693
-60.8075,51.2653
-60.7581,51.2612
-60.7088,51.2572
-60.7088,51.2572
-60.6595,51.2531
-60.6102,51.2490
-60.6102,51.2490
-60.5609,51.2448
-60.5116,51.2407
-60.4623,51.2365
-60.4623,51.2365
-60.4131,51.2323
-60.3638,51.2281
-60.3146,51.2238
-60.3146,51.2238
-60.2654,51.2196
-60.2162,51.2153
-60.1670,51.2110
-60.1670,51.2110
-60.1177,51.2066
-60.0685,51.2023
-60.0194,51.1979
-60.0194,51.1979
-59.9702,51.1935
-59.9210,51.1891
-59.9210,51.1891
-59.8719,51.1846
-59.8228,51.1801
-59.7737,51.1756
-59.7737,51.1756
-59.7245,51.1711
-59.6755,51.1666
-59.6264,51.1620
-59.6264,51.1620
-59.5773,51.1575
-59.5281,51.1529
-59.4791,51.1482
-59.4791,51.1482
-59.4300,51.1436
-59.3810,51.1389
-59.3319,51.1342
-59.3319,51.1342
-59.2829,51.1295
-59.2339,51.1248
-59.1849,51.1200
-59.1849,51.1200
-59.1359,51.1152
-59.0869,51.1104
-59.0869,51.1104
-59.0379,51.1056
-58.9890,51.1007
-58.9400,51.0959
-58.9400,51.0959
-58.8911,51.0910
-58.8421,51.0861
-58.7933,51.0811
-58.7933,51.0811
-58.7444,51.0762
-58.6955,51.0712
-58.6466,51.0662
-58.6466,51.0662
-58.5977,51.0612
-58.5489,51.0561
-58.5001,51.0510
-58.5001,51.0510
-58.4512,51.0460
-58.4024,51.0408
-58.3536,51.0357
-58.3536,51.0357
-58.3048,51.0305
-58.2560,51.0254
-58.2560,51.0254
-58.2072,51.0202
-58.1584,51.0149
-58.1097,51.0097
-58.1097,51.0097
-58.0609,51.0044
-58.0122,50.9991
-57.9634,50.9938
-57.9634,50.9938
-57.9142,50.9884
-57.8655,50.9831
-57.8168,50.9777
-57.8168,50.9777
-57.7681,50.9723
-57.7194,50.9668
-57.6707,50.9614
-57.6707,50.9614
-57.6220,50.9559
-57.5734,50.9504
-57.5734,50.9504
-57.5248,50.9449
-57.4761,50.9394
-57.4275,50.9338
-57.4275,50.9338
-57.3789,50.9282
-57.3303,50.9226
-57.2818,50.9170
-57.2818,50.9170
-57.2332,50.9114
-57.1847,50.9057
-57.1362,50.9000
-57.1362,50.9000
-57.0877,50.8943
-57.0392,50.8886
-56.9907,50.8828
-56.9907,50.8828
-56.9422,50.8770
-56.8938,50.8712
-56.8451,50.8654
-56.8451,50.8654
-56.7967,50.8596
-56.7483,50.8537
-56.7483,50.8537
-56.6999,50.8478
-56.6515,50.8419
-56.6031,50.8360
-56.6031,50.8360
-56.5548,50.8300
-56.5064,50.8241
-56.4581,50.8181
-56.4581,50.8181
-56.4098,50.8121
-56.3614,50.8060
-56.3131,50.8000
-56.3131,50.8000
-56.2648,50.7939
-56.2165,50.7878
-56.1682,50.7816
-56.1682,50.7816
-56.1200,50.7755
-56.0717,50.7693
-56.0717,50.7693
-56.0235,50.7631
-55.9753,50.7569
-55.9271,50.7507
-55.9271,50.7507
-55.8789,50.7444
-55.8307,50.7382
-55.7825,50.7319
-55.7825,50.7319
-55.7344,50.7255
-55.6863,50.7192
-55.6381,50.7128
-55.6381,50.7128
-55.5900,50.7064
-55.5419,50.7000
-55.4938,50.6936
-55.4938,50.6936
-55.4457,50.6872
-55.3977,50.6807
-55.3496,50.6742
-55.3496,50.6742
-55.3016,50.6677
-55.2536,50.6611
-55.2536,50.6611
-55.2056,50.6546
-55.1576,50.6480
-55.1096,50.6414
-55.1096,50.6414
-55.0617,50.6348
-55.0137,50.6281
-54.9658,50.6215
-54.9658,50.6215
-54.9179,50.6148
-54.8700,50.6081
-54.8221,50.6014
-54.8221,50.6014
-54.7742,50.5946
-54.7264,50.5878
-54.6785,50.5810
-54.6785,50.5810
-54.6307,50.5742
-54.5829,50.5674
-54.5350,50.5605
-54.5350,50.5605
-54.4872,50.5536
-54.4394,50.5467
-54.4394,50.5467
-54.3916,50.5398
-54.3439,50.5329
-54.2962,50.5259
-54.2962,50.5259
-54.2484,50.5189
-54.2008,50.5119
-54.1531,50.5049
-54.1531,50.5049
-54.1054,50.4978
-54.0578,50.4908
-54.0101,50.4837
-54.0101,50.4837
-53.9625,50.4766
-53.9149,50.4694
-53.8673,50.4623
-53.8673,50.4623
-53.8197,50.4551
-53.7722,50.4479
-53.7247,50.4407
-53.7247,50.4407
-53.6771,50.4335
-53.6296,50.4262
-53.6296,50.4262
-53.5821,50.4189
-53.5346,50.4116
-53.4872,50.4043
-53.4872,50.4043
-53.4397,50.3969
-53.3923,50.3896
-53.3449,50.3822
-53.3449,50.3822
-53.2975,50.3748
-53.2501,50.3674
-53.2027,50.3599
-53.2027,50.3599
-53.1554,50.3524
-53.1080,50.3449
-53.0607,50.3374
-53.0607,50.3374
-53.0131,50.3299
-52.9658,50.3223
-52.9658,50.3223
-52.9186,50.3147
-52.8713,50.3071
-52.8241,50.2995
-52.8241,50.2995
-52.7768,50.2919
-52.7296,50.2842
-52.6824,50.2765
-52.6824,50.2765
-52.6352,50.2688
-52.5881,50.2611
-52.5409,50.2534
-52.5409,50.2534
-52.4938,50.2456
-52.4467,50.2378
-52.3995,50.2300
-52.3995,50.2300
-52.3524,50.2222
-52.3054,50.2144
-52.3054,50.2144
-52.2583,50.2065
-52.2112,50.1986
-52.1642,50.1907
-52.1642,50.1907
-52.1172,50.1828
-52.0702,50.1748
-52.0232,50.1668
-52.0232,50.1668
-51.9763,50.1588
-51.9294,50.1508
-51.8825,50.1428
-51.8825,50.1428
-51.8356,50.1348
-51.7886,50.1267
-51.7418,50.1186
-51.7418,50.1186
-51.6949,50.1105
-51.6480,50.1023
-51.6480,50.1023
-51.6012,50.0942
-51.5544,50.0860
-51.5076,50.0778
-51.5076,50.0778
-51.4608,50.0696
-51.4141,50.0613
-51.3673,50.0531
-51.3673,50.0531
-51.3206,50.0448
-51.2739,50.0365
-51.2272,50.0282
-51.2272,50.0282
-51.1804,50.0198
-51.1338,50.0115
-51.0871,50.0031
-51.0871,50.0031
-51.0405,49.9947
-50.9939,49.9863
-50.9473,49.9778
-50.9473,49.9778
-50.9007,49.9693
-50.8540,49.9608
-50.8540,49.9608
-50.8074,49.9523
-50.7609,49.9438
-50.7144,49.9352
-50.7144,49.9352
-50.6679,49.9267
-50.6214,49.9181
-50.5750,49.9095
-50.5750,49.9095
-50.5285,49.9009
-50.4821,49.8922
-50.4357,49.8835
-50.4357,49.8835
-50.3893,49.8749
-50.3430,49.8662
-50.2966,49.8574
-50.2966,49.8574
-50.2503,49.8487
-50.2040,49.8399
-50.2040,49.8399
-50.1577,49.8311
-50.1114,49.8223
-50.0651,49.8135
-50.0651,49.8135
-50.0189,49.8046
-49.9727,49.7958
-49.9265,49.7869
-49.9265,49.7869
-49.8803,49.7780
-49.8341,49.7690
-49.7880,49.7601
-49.7880,49.7601
-49.7418,49.7511
-49.6957,49.7421
-49.6496,49.7331
-49.6496,49.7331
-49.6035,49.7241
-49.5575,49.7150
-49.5114,49.7060
-49.4654,49.6969
-49.4654,49.6969
-49.4194,49.6878
-49.3734,49.6786
-49.3274,49.6695
-49.3274,49.6695
-49.2814,49.6603
-49.2355,49.6511
-49.1896,49.6419
-49.1896,49.6419
-49.1437,49.6327
-49.0978,49.6234
-49.0978,49.6234
-49.0519,49.6142
-49.0061,49.6049
-48.9602,49.5956
-48.9602,49.5956
-48.9144,49.5862
-48.8686,49.5769
-48.8228,49.5675
-48.8228,49.5675
-48.7771,49.5581
-48.7313,49.5487
-48.6856,49.5393
-48.6856,49.5393
-48.6399,49.5299
-48.5943,49.5204
-48.5486,49.5109
-48.5486,49.5109
-48.5030,49.5014
-48.4573,49.4919
-48.4573,49.4919
-48.4117,49.4823
-48.3661,49.4728
-48.3206,49.4632
-48.3206,49.4632
-48.2750,49.4536
-48.2295,49.4440
-48.1840,49.4343
-48.1840,49.4343
-48.1385,49.4247
-48.0931,49.4150
-48.0476,49.4053
-48.0476,49.4053
-48.0021,49.3956
-47.9567,49.3858
-47.9114,49.3761
-47.9114,49.3761
-47.8660,49.3663
-47.8206,49.3565
-47.7753,49.3467
-47.7753,49.3467
-47.7300,49.3368
-47.6847,49.3270
-47.6847,49.3270
-47.6394,49.3171
-47.5941,49.3072
-47.5489,49.2973
-47.5489,49.2973
-47.5036,49.2874
-47.4584,49.2774
-47.4132,49.2674
-47.4132,49.2674
-47.3680,49.2574
-47.3229,49.2474
-47.2777,49.2374
-47.2777,49.2374
-47.2326,49.2273
-47.1875,49.2173
-47.1424,49.2072
-47.1424,49.2072
-47.0974,49.1971
-47.0524,49.1870
-47.0074,49.1768
-47.0074,49.1768
-46.9623,49.1666
-46.9173,49.1564
-46.9173,49.1564
-46.8724,49.1462
-46.8274,49.1360
-46.7825,49.1258
-46.7825,49.1258
-46.7376,49.1155
-46.6927,49.1052
-46.6478,49.0949
-46.6478,49.0949
-46.6029,49.0846
-46.5581,49.0743
-46.5133,49.0639
-46.5133,49.0639
-46.4685,49.0535
-46.4238,49.0431
-46.3790,49.0327
-46.3790,49.0327
-46.3343,49.0223
-46.2895,49.0118
-46.2895,49.0118
-46.2448,49.0014
-46.2002,48.9909
-46.1556,48.9804
-46.1556,48.9804
-46.1109,48.9698
-46.0664,48.9593
-46.0218,48.9487
-46.0218,48.9487
-45.9772,48.9382
-45.9327,48.9275
-45.8881,48.9169
-45.8881,48.9169
-45.8436,48.9063
-45.7991,48.8956
-45.7547,48.8849
-45.7547,48.8849
-45.7102,48.8742
-45.6658,48.8635
-45.6214,48.8528
-45.6214,48.8528
-45.5769,48.8420
-45.5325,48.8313
-45.5325,48.8313
-45.4882,48.8205
-45.4439,48.8097
-45.3995,48.7988
-45.3995,48.7988
-45.3553,48.7880
-45.3110,48.7771
-45.2667,48.7662
-45.2667,48.7662
-45.2225,48.7553
-45.1783,48.7444
-45.1341,48.7335
-45.1341,48.7335
-45.0899,48.7225
-45.0458,48.7115
-45.0458,48.7115
-45.0016,48.7005
-44.9576,48.6895
-44.9135,48.6785
-44.9135,48.6785
-44.8694,48.6674
-44.8254,48.6564
-44.7813,48.6453
-44.7813,48.6453
-44.7373,48.6342
-44.6933,48.6231
-44.6494,48.6119
-44.6494,48.6119
-44.6054,48.6008
-44.5615,48.5896
-44.5176,48.5784
-44.5176,48.5784
-44.4737,48.5672
-44.4299,48.5559
-44.3861,48.5447
-44.3861,48.5447
-44.3422,48.5334
-44.2984,48.5221
-44.2544,48.5108
-44.2544,48.5108
-44.2107,48.4994
-44.1669,48.4881
-44.1232,48.4767
-44.1232,48.4767
-44.0795,48.4653
-44.0358,48.4540
-44.0358,48.4540
-43.9922,48.4425
-43.9484,48.4311
-43.9046,48.4196
-43.9046,48.4196
-43.8610,48.4081
-43.8174,48.3966
-43.7739,48.3851
-43.7739,48.3851
-43.7304,48.3736
-43.6869,48.3621
-43.6434,48.3505
-43.6434,48.3505
-43.5999,48.3389
-43.5565,48.3273
-43.5130,48.3157
-43.5130,48.3157
-43.4696,48.3041
-43.4263,48.2924
-43.3829,48.2807
-43.3829,48.2807
-43.3395,48.2691
-43.2962,48.2574
-43.2962,48.2574
-43.2529,48.2456
-43.2096,48.2339
-43.1663,48.2221
-43.1663,48.2221
-43.1231,48.2104
-43.0799,48.1986
-43.0367,48.1868
-43.0367,48.1868
-42.9935,48.1749
-42.9503,48.1631
-42.9072,48.1512
-42.9072,48.1512
-42.8641,48.1393
-42.8210,48.1274
-42.7779,48.1155
-42.7779,48.1155
-42.7348,48.1036
-42.6918,48.0916
-42.6487,48.0796
-42.6487,48.0796
-42.6058,48.0676
-42.5628,48.0556
-42.5628,48.0556
-42.5198,48.0436
-42.4769,48.0316
-42.4340,48.0195
-42.4340,48.0195
-42.3911,48.0074
-42.3482,47.9953
-42.3054,47.9832
-42.3054,47.9832
-42.2626,47.9711
-42.2198,47.9589
-42.1770,47.9468
-42.1770,47.9468
-42.1342,47.9346
-42.0915,47.9224
-42.0915,47.9224
-42.0488,47.9102
-42.0061,47.8979
-41.9634,47.8857
-41.9634,47.8857
-41.9208,47.8734
-41.8781,47.8611
-41.8355,47.8488
-41.8355,47.8488
-41.7929,47.8365
-41.7504,47.8242
-41.7078,47.8118
-41.7078,47.8118
-41.6653,47.7994
-41.6228,47.7870
-41.5803,47.7746
-41.5803,47.7746
-41.5378,47.7622
-41.4954,47.7498
-41.4530,47.7373
-41.4530,47.7373
-41.4106,47.7248
-41.3682,47.7123
-41.3682,47.7123
-41.3258,47.6998
-41.2835,47.6873
-41.2412,47.6747
-41.2412,47.6747
-41.1989,47.6622
-41.1566,47.6496
-41.1144,47.6370
-41.1144,47.6370
-41.0722,47.6244
-41.0300,47.6118
-40.9878,47.5991
-40.9878,47.5991
-40.9456,47.5864
-40.9035,47.5738
-40.8614,47.5611
-40.8614,47.5611
-40.8193,47.5483
-40.7772,47.5356
-40.7772,47.5356
-40.7352,47.5229
-40.6932,47.5101
-40.6511,47.4973
-40.6511,47.4973
-40.6091,47.4845
-40.5672,47.4717
-40.5253,47.4589
-40.5253,47.4589
-40.4833,47.4460
-40.4414,47.4331
-40.3995,47.4203
-40.3995,47.4203
-40.3577,47.4074
-40.3159,47.3945
-40.2741,47.3815
-40.2741,47.3815
-40.2323,47.3686
-40.1905,47.3556
-40.1488,47.3426
-40.1488,47.3426
-40.1071,47.3296
-40.0653,47.3166
-40.0653,47.3166
-40.0237,47.3036
-39.9820,47.2905
-39.9404,47.2774
-39.9404,47.2774
-39.8987,47.2643
-39.8571,47.2512
-39.8155,47.2381
-39.8155,47.2381
-39.7740,47.2250
-39.7325,47.2118
-39.6909,47.1987
-39.6909,47.1987
-39.6495,47.1855
-39.6080,47.1723
-39.5665,47.1591
-39.5665,47.1591
-39.5251,47.1458
-39.4837,47.1326
-39.4424,47.1193
-39.4424,47.1193
-39.4010,47.1060
-39.3596,47.0927
-39.3596,47.0927
-39.3183,47.0794
-39.2770,47.0661
-39.2357,47.0527
-39.2357,47.0527
-39.1945,47.0393
-39.1533,47.0260
-39.1120,47.0126
-39.1120,47.0126
-39.0708,46.9991
-39.0297,46.9857
-38.9885,46.9723
-38.9885,46.9723
-38.9474,46.9588
-38.9063,46.9453
-38.8653,46.9318
-38.8653,46.9318
-38.8242,46.9183
-38.7832,46.9048
-38.7832,46.9048
-38.7421,46.8912
-38.7011,46.8777
-38.6602,46.8641
-38.6602,46.8641
-38.6192,46.8505
-38.5783,46.8369
-38.5374,46.8233
-38.5374,46.8233
-38.4965,46.8096
-38.4556,46.7960
-38.4148,46.7823
-38.4148,46.7823
-38.3740,46.7686
-38.3332,46.7549
